tourism_id,month,tourists
12791,2015-10-01,136812
12792,2015-10-01,136812
12793,2015-10-01,136812
12794,2015-10-01,136812
12795,2015-10-01,136812
12796,2015-10-01,136812
12797,2015-10-01,136812
12798,2015-10-01,136812
12799,2015-10-01,136812
12800,2015-10-01,136812
12801,2015-10-01,136812
12802,2015-10-01,136812
12803,2015-10-01,136812
12804,2015-10-01,136812
12805,2015-10-01,136812
12806,2015-10-01,136812
12807,2015-10-01,136812
12808,2015-10-01,136812
12809,2015-10-01,136812
12810,2015-10-01,136812
12811,2015-10-01,136812
12812,2015-10-01,136812
12813,2015-10-01,136812
12814,2015-10-01,136812
12815,2015-10-01,136812
12816,2015-10-01,136812
12817,2015-10-01,136812
12818,2015-10-01,136812
12819,2015-10-01,136812
12820,2015-10-01,136812
12821,2015-10-01,136812
12822,2015-10-01,136812
12823,2015-10-01,136812
12824,2015-10-01,136812
12825,2015-10-01,136812
12826,2015-10-01,136812
12827,2015-10-01,136812
12828,2015-10-01,136812
12829,2015-10-01,136812
12830,2015-10-01,136812
12831,2015-10-01,136812
12832,2015-10-01,136812
12833,2015-10-01,136812
12834,2015-10-01,136812
12835,2015-10-01,136812
12836,2015-10-01,136812
12837,2015-10-01,136812
12838,2015-10-01,136812
12839,2015-10-01,136812
12840,2015-10-01,136812
12841,2015-10-01,136812
12842,2015-10-01,136812
12843,2015-10-01,136812
12844,2015-10-01,136812
12845,2015-10-01,136812
12846,2015-10-01,136812
12847,2015-10-01,136812
12848,2015-10-01,136812
12849,2015-10-01,136812
12850,2015-10-01,136812
12851,2015-10-01,136812
12852,2015-10-01,136812
12853,2015-10-01,136812
12854,2015-10-01,136812
12855,2015-10-01,136812
12856,2015-10-01,136812
12857,2015-10-01,136812
12858,2015-10-01,136812
12859,2015-10-01,136812
12860,2015-10-01,136812
12861,2015-10-01,136812
12862,2015-10-01,136812
12863,2015-10-01,136812
12864,2015-10-01,136812
12865,2015-10-01,136812
12866,2015-10-01,136812
12867,2015-10-01,136812
12868,2015-10-01,136812
12869,2015-10-01,136812
12870,2015-10-01,136812
12871,2015-10-01,136812
12872,2015-10-01,136812
12873,2015-10-01,136812
12874,2015-10-01,136812
12875,2015-10-01,136812
12876,2015-10-01,136812
12877,2015-10-01,136812
12878,2015-10-01,136812
12879,2015-10-01,136812
12880,2015-10-01,136812
12881,2015-10-01,136812
12882,2015-10-01,136812
12883,2015-10-01,136812
12884,2015-10-01,136812
12885,2015-10-01,136812
12886,2015-10-01,136812
12887,2015-10-01,136812
12888,2015-10-01,136812
12889,2015-10-01,136812
12890,2015-10-01,136812
12891,2015-10-01,136812
12892,2015-10-01,136812
12893,2015-10-01,136812
12894,2015-10-01,136812
12895,2015-10-01,136812
12896,2015-10-01,136812
12897,2015-10-01,136812
12898,2015-10-01,136812
12899,2015-10-01,136812
12900,2015-10-01,136812
12901,2015-10-01,136812
12902,2015-10-01,136812
12903,2015-10-01,136812
12904,2015-10-01,136812
12905,2015-10-01,136812
12906,2015-10-01,136812
12907,2015-10-01,136812
12908,2015-10-01,136812
12909,2015-10-01,136812
12910,2015-10-01,136812
12911,2015-10-01,136812
12912,2015-10-01,136812
12913,2015-10-01,136812
12914,2015-10-01,136812
12915,2015-10-01,136812
12916,2015-10-01,136812
12917,2015-10-01,136812
12918,2015-10-01,136812
12919,2015-10-01,136812
12920,2015-10-01,136812
12921,2015-10-01,136812
12922,2015-10-01,136812
12923,2015-10-01,136812
12924,2015-10-01,136812
12925,2015-10-01,136812
12926,2015-10-01,136812
12927,2015-10-01,136812
12928,2015-10-01,136812
12929,2015-10-01,136812
12930,2015-10-01,136812
12931,2015-10-01,136812
12932,2015-10-01,136812
12933,2015-10-01,136812
12934,2015-10-01,136812
12935,2015-10-01,136812
12936,2015-10-01,136812
12937,2015-10-01,136812
12938,2015-10-01,136812
12939,2015-10-01,136812
12940,2015-10-01,136812
12941,2015-10-01,136812
12942,2015-10-01,136812
12943,2015-10-01,136812
12944,2015-10-01,136812
12945,2015-10-01,136812
12946,2015-10-01,136812
12947,2015-10-01,136812
12948,2015-10-01,136812
12949,2015-10-01,136812
12950,2015-10-01,136812
12951,2015-10-01,136812
12952,2015-10-01,136812
12953,2015-10-01,136812
12954,2015-10-01,136812
12955,2015-10-01,136812
12956,2015-10-01,136812
12957,2015-10-01,136812
12958,2015-10-01,136812
12959,2015-10-01,136812
12960,2015-10-01,136812
12961,2015-10-01,136812
12962,2015-10-01,136812
12963,2015-10-01,136812
12964,2015-10-01,136812
12965,2015-10-01,136812
12966,2015-10-01,136812
12967,2015-10-01,136812
12968,2015-10-01,136812
12969,2015-10-01,136812
12970,2015-10-01,136812
12971,2015-10-01,136812
12972,2015-10-01,136812
12973,2015-10-01,136812
12974,2015-10-01,136812
12975,2015-10-01,136812
12976,2015-10-01,136812
12977,2015-10-01,136812
12978,2015-10-01,136812
12979,2015-10-01,136812
12980,2015-10-01,136812
12981,2015-10-01,136812
12982,2015-10-01,136812
12983,2015-10-01,136812
12984,2015-10-01,136812
12985,2015-10-01,136812
12986,2015-10-01,136812
12987,2015-10-01,136812
12988,2015-10-01,136812
12989,2015-10-01,136812
12990,2015-10-01,136812
12991,2015-10-01,136812
12992,2015-10-01,136812
12993,2015-10-01,136812
12994,2015-10-01,136812
12995,2015-10-01,136812
12996,2015-10-01,136812
12997,2015-10-01,136812
12998,2015-10-01,136812
12999,2015-10-01,136812
13000,2015-10-01,136812
13001,2015-10-01,136812
13002,2015-10-01,136812
13003,2015-10-01,136812
13004,2015-10-01,136812
13005,2015-10-01,136812
13006,2015-10-01,136812
13007,2015-10-01,136812
13008,2015-10-01,136812
13009,2015-10-01,136812
13010,2015-10-01,136812
13011,2015-10-01,136812
13012,2015-10-01,136812
13013,2015-10-01,136812
13014,2015-10-01,136812
13015,2015-10-01,136812
13016,2015-10-01,136812
13017,2015-10-01,136812
13018,2015-10-01,136812
13019,2015-10-01,136812
13020,2015-10-01,136812
13021,2015-10-01,136812
13022,2015-10-01,136812
13023,2015-10-01,136812
13024,2015-10-01,136812
13025,2015-10-01,136812
13026,2015-10-01,136812
13027,2015-10-01,136812
13028,2015-10-01,136812
13029,2015-10-01,136812
13030,2015-10-01,136812
13031,2015-10-01,136812
13032,2015-10-01,136812
13033,2015-10-01,136812
13034,2015-10-01,136812
13035,2015-10-01,136812
13036,2015-10-01,136812
13037,2015-10-01,136812
13038,2015-10-01,136812
13039,2015-10-01,136812
13040,2015-10-01,136812
13041,2015-10-01,136812
13042,2015-10-01,136812
13043,2015-10-01,136812
13044,2015-10-01,136812
13045,2015-10-01,136812
13046,2015-10-01,136812
13047,2015-10-01,136812
13048,2015-10-01,136812
13049,2015-10-01,136812
13050,2015-10-01,136812
13051,2015-10-01,136812
13052,2015-10-01,136812
13053,2015-10-01,136812
13054,2015-10-01,136812
13055,2015-10-01,136812
13056,2015-10-01,136812
13057,2015-10-01,136812
13058,2015-10-01,136812
13059,2015-10-01,136812
13060,2015-10-01,136812
13061,2015-10-01,136812
13062,2015-10-01,136812
13063,2015-10-01,136812
13064,2015-10-01,136812
13065,2015-10-01,136812
13066,2015-10-01,136812
13067,2015-10-01,136812
13068,2015-10-01,136812
13069,2015-10-01,136812
13070,2015-10-01,136812
13071,2015-10-01,136812
13072,2015-10-01,136812
13073,2015-10-01,136812
13074,2015-10-01,136812
13075,2015-10-01,136812
13076,2015-10-01,136812
13077,2015-10-01,136812
13078,2015-10-01,136812
13079,2015-10-01,136812
13080,2015-10-01,136812
13081,2015-10-01,136812
13082,2015-10-01,136812
13083,2015-10-01,136812
13084,2015-10-01,136812
13085,2015-10-01,136812
13086,2015-10-01,136812
13087,2015-10-01,136812
13088,2015-10-01,136812
13089,2015-10-01,136812
13090,2015-10-01,136812
13091,2015-10-01,136812
13092,2015-10-01,136812
13093,2015-10-01,136812
13094,2015-10-01,136812
13095,2015-10-01,136812
13096,2015-10-01,136812
13097,2015-10-01,136812
13098,2015-10-01,136812
13099,2015-10-01,136812
13100,2015-10-01,136812
13101,2015-10-01,136812
13102,2015-10-01,136812
13103,2015-10-01,136812
13104,2015-10-01,136812
13105,2015-10-01,136812
13106,2015-10-01,136812
13107,2015-10-01,136812
13108,2015-10-01,136812
13109,2015-10-01,136812
13110,2015-10-01,136812
13111,2015-10-01,136812
13112,2015-10-01,136812
13113,2015-10-01,136812
13114,2015-10-01,136812
13115,2015-10-01,136812
13116,2015-10-01,136812
13117,2015-10-01,136812
13118,2015-10-01,136812
13119,2015-10-01,136812
13120,2015-10-01,136812
13121,2015-10-01,136812
13122,2015-10-01,136812
13123,2015-10-01,136812
13124,2015-10-01,136812
13125,2015-10-01,136812
13126,2015-10-01,136812
13127,2015-10-01,136812
13128,2015-10-01,136812
13129,2015-10-01,136812
13130,2015-10-01,136812
13131,2015-10-01,136812
13132,2015-10-01,136812
13133,2015-10-01,136812
13134,2015-10-01,136812
13135,2015-10-01,136812
13136,2015-10-01,136812
13137,2015-10-01,136812
13138,2015-10-01,136812
13139,2015-10-01,136812
13140,2015-10-01,136812
13141,2015-10-01,136812
13142,2015-10-01,136812
13143,2015-10-01,136812
13144,2015-10-01,136812
13145,2015-10-01,136812
13146,2015-10-01,136812
13147,2015-10-01,136812
13148,2015-10-01,136812
13149,2015-10-01,136812
13150,2015-10-01,136812
13151,2015-10-01,136812
13152,2015-10-01,136812
13153,2015-10-01,136812
13154,2015-10-01,136812
13155,2015-10-01,136812
13156,2015-10-01,136812
13157,2015-10-01,136812
13158,2015-10-01,136812
13159,2015-10-01,136812
13160,2015-10-01,136812
13161,2015-10-01,136812
13162,2015-10-01,136812
13163,2015-10-01,136812
13164,2015-10-01,136812
13165,2015-10-01,136812
13166,2015-10-01,136812
13167,2015-10-01,136812
13168,2015-10-01,136812
13169,2015-10-01,136812
13170,2015-10-01,136812
13171,2015-10-01,136812
13172,2015-10-01,136812
13173,2015-10-01,136812
13174,2015-10-01,136812
13175,2015-10-01,136812
13176,2015-10-01,136812
13177,2015-10-01,136812
13178,2015-10-01,136812
13179,2015-10-01,136812
13180,2015-10-01,136812
13181,2015-10-01,136812
13182,2015-10-01,136812
13183,2015-10-01,136812
13184,2015-10-01,136812
13185,2015-10-01,136812
13186,2015-10-01,136812
13187,2015-10-01,136812
13188,2015-10-01,136812
13189,2015-10-01,136812
13190,2015-10-01,136812
13191,2015-10-01,136812
13192,2015-10-01,136812
13193,2015-10-01,136812
13194,2015-10-01,136812
13195,2015-10-01,136812
13196,2015-10-01,136812
13197,2015-10-01,136812
13198,2015-10-01,136812
13199,2015-10-01,136812
13200,2015-10-01,136812
13201,2015-10-01,136812
13202,2015-10-01,136812
13203,2015-10-01,136812
13204,2015-10-01,136812
13205,2015-10-01,136812
13206,2015-10-01,136812
13207,2015-10-01,136812
13208,2015-10-01,136812
13209,2015-10-01,136812
13210,2015-10-01,136812
13211,2015-10-01,136812
13212,2015-10-01,136812
13213,2015-10-01,136812
13214,2015-10-01,136812
13215,2015-10-01,136812
13216,2015-10-01,136812
13217,2015-10-01,136812
13218,2015-10-01,136812
13219,2015-10-01,136812
13220,2015-10-01,136812
13221,2015-10-01,136812
13222,2015-10-01,136812
13223,2015-10-01,136812
13224,2015-10-01,136812
13225,2015-10-01,136812
13226,2015-10-01,136812
13227,2015-10-01,136812
13228,2015-10-01,136812
13229,2015-10-01,136812
13230,2015-10-01,136812
13231,2015-10-01,136812
13232,2015-10-01,136812
13233,2015-10-01,136812
13234,2015-10-01,136812
13235,2015-10-01,136812
13236,2015-10-01,136812
13237,2015-10-01,136812
13238,2015-10-01,136812
13239,2015-10-01,136812
13240,2015-10-01,136812
13241,2015-10-01,136812
13242,2015-10-01,136812
13243,2015-10-01,136812
13244,2015-10-01,136812
13245,2015-10-01,136812
13246,2015-10-01,136812
13247,2015-10-01,136812
13248,2015-10-01,136812
13249,2015-10-01,136812
13250,2015-10-01,136812
13251,2015-10-01,136812
13252,2015-10-01,136812
13253,2015-10-01,136812
13254,2015-10-01,136812
13255,2015-10-01,136812
13256,2015-10-01,136812
13257,2015-10-01,136812
13258,2015-10-01,136812
13259,2015-10-01,136812
13260,2015-10-01,136812
13261,2015-10-01,136812
13262,2015-10-01,136812
13263,2015-10-01,136812
13264,2015-10-01,136812
13265,2015-10-01,136812
13266,2015-10-01,136812
13267,2015-10-01,136812
13268,2015-10-01,136812
13269,2015-10-01,136812
13270,2015-10-01,136812
13271,2015-10-01,136812
13272,2015-10-01,136812
13273,2015-10-01,136812
13274,2015-10-01,136812
13275,2015-10-01,136812
13276,2015-10-01,136812
13277,2015-10-01,136812
13278,2015-10-01,136812
13279,2015-10-01,136812
13280,2015-10-01,136812
13281,2015-10-01,136812
13282,2015-10-01,136812
13283,2015-10-01,136812
13284,2015-10-01,136812
13285,2015-10-01,136812
13286,2015-10-01,136812
13287,2015-10-01,136812
13288,2015-10-01,136812
13289,2015-10-01,136812
13290,2015-10-01,136812
13291,2015-10-01,136812
13292,2015-10-01,136812
13293,2015-10-01,136812
13294,2015-10-01,136812
13295,2015-10-01,136812
13296,2015-10-01,136812
13297,2015-10-01,136812
13298,2015-10-01,136812
13299,2015-10-01,136812
13300,2015-10-01,136812
13301,2015-10-01,136812
13302,2015-10-01,136812
13303,2015-10-01,136812
13304,2015-10-01,136812
13305,2015-10-01,136812
13306,2015-10-01,136812
13307,2015-10-01,136812
13308,2015-10-01,136812
13309,2015-10-01,136812
13310,2015-10-01,136812
13311,2015-10-01,136812
13312,2015-10-01,136812
13313,2015-10-01,136812
13314,2015-10-01,136812
13315,2015-10-01,136812
13316,2015-10-01,136812
13317,2015-10-01,136812
13318,2015-10-01,136812
13319,2015-10-01,136812
13320,2015-10-01,136812
13321,2015-10-01,136812
13322,2015-10-01,136812
13323,2015-10-01,136812
13324,2015-10-01,136812
13325,2015-10-01,136812
13326,2015-10-01,136812
13327,2015-10-01,136812
13328,2015-10-01,136812
13329,2015-10-01,136812
13330,2015-10-01,136812
13331,2015-10-01,136812
13332,2015-10-01,136812
13333,2015-10-01,136812
13334,2015-10-01,136812
13335,2015-10-01,136812
13336,2015-10-01,136812
13337,2015-10-01,136812
13338,2015-10-01,136812
13339,2015-10-01,136812
13340,2015-10-01,136812
13341,2015-10-01,136812
13342,2015-10-01,136812
13343,2015-10-01,136812
13344,2015-10-01,136812
13345,2015-10-01,136812
13346,2015-10-01,136812
13347,2015-10-01,136812
13348,2015-10-01,136812
13349,2015-10-01,136812
13350,2015-10-01,136812
13351,2015-10-01,136812
13352,2015-10-01,136812
13353,2015-10-01,136812
13354,2015-10-01,136812
13355,2015-10-01,136812
13356,2015-10-01,136812
13357,2015-10-01,136812
13358,2015-10-01,136812
13359,2015-10-01,136812
13360,2015-10-01,136812
13361,2015-10-01,136812
13362,2015-10-01,136812
13363,2015-10-01,136812
13364,2015-10-01,136812
13365,2015-10-01,136812
13366,2015-10-01,136812
13367,2015-10-01,136812
13368,2015-10-01,136812
13369,2015-10-01,136812
13370,2015-10-01,136812
13371,2015-10-01,136812
13372,2015-10-01,136812
13373,2015-10-01,136812
13374,2015-10-01,136812
13375,2015-10-01,136812
13376,2015-10-01,136812
13377,2015-10-01,136812
13378,2015-10-01,136812
13379,2015-10-01,136812
13380,2015-10-01,136812
13381,2015-10-01,136812
13382,2015-10-01,136812
13383,2015-10-01,136812
13384,2015-10-01,136812
13385,2015-10-01,136812
13386,2015-10-01,136812
13387,2015-10-01,136812
13388,2015-10-01,136812
13389,2015-10-01,136812
13390,2015-10-01,136812
13391,2015-10-01,136812
13392,2015-10-01,136812
13393,2015-10-01,136812
13394,2015-10-01,136812
13395,2015-10-01,136812
13396,2015-10-01,136812
13397,2015-10-01,136812
13398,2015-10-01,136812
13399,2015-10-01,136812
13400,2015-10-01,136812
13401,2015-10-01,136812
13402,2015-10-01,136812
13403,2015-10-01,136812
13404,2015-10-01,136812
13405,2015-10-01,136812
13406,2015-10-01,136812
13407,2015-10-01,136812
13408,2015-10-01,136812
13409,2015-10-01,136812
13410,2015-10-01,136812
13411,2015-10-01,136812
13412,2015-10-01,136812
13413,2015-10-01,136812
13414,2015-10-01,136812
13415,2015-10-01,136812
13416,2015-10-01,136812
13417,2015-10-01,136812
13418,2015-10-01,136812
13419,2015-10-01,136812
13420,2015-10-01,136812
13421,2015-10-01,136812
13422,2015-10-01,136812
13423,2015-10-01,136812
13424,2015-10-01,136812
13425,2015-10-01,136812
13426,2015-10-01,136812
13427,2015-10-01,136812
13428,2015-10-01,136812
13429,2015-10-01,136812
13430,2015-10-01,136812
13431,2015-10-01,136812
13432,2015-10-01,136812
13433,2015-10-01,136812
13434,2015-10-01,136812
13435,2015-10-01,136812
13436,2015-10-01,136812
13437,2015-10-01,136812
13438,2015-10-01,136812
13439,2015-10-01,136812
13440,2015-10-01,136812
13441,2015-10-01,136812
13442,2015-10-01,136812
13443,2015-10-01,136812
13444,2015-10-01,136812
13445,2015-10-01,136812
13446,2015-10-01,136812
13447,2015-10-01,136812
13448,2015-10-01,136812
13449,2015-10-01,136812
13450,2015-10-01,136812
13451,2015-10-01,136812
13452,2015-10-01,136812
13453,2015-10-01,136812
13454,2015-10-01,136812
13455,2015-10-01,136812
13456,2015-10-01,136812
13457,2015-10-01,136812
13458,2015-10-01,136812
13459,2015-10-01,136812
13460,2015-10-01,136812
13461,2015-10-01,136812
13462,2015-10-01,136812
13463,2015-10-01,136812
13464,2015-10-01,136812
13465,2015-10-01,136812
13466,2015-10-01,136812
13467,2015-10-01,136812
13468,2015-10-01,136812
13469,2015-10-01,136812
13470,2015-10-01,136812
13471,2015-10-01,136812
13472,2015-10-01,136812
13473,2015-10-01,136812
13474,2015-10-01,136812
13475,2015-10-01,136812
13476,2015-10-01,136812
13477,2015-10-01,136812
13478,2015-10-01,136812
13479,2015-10-01,136812
13480,2015-10-01,136812
13481,2015-10-01,136812
13482,2015-10-01,136812
13483,2015-10-01,136812
13484,2015-10-01,136812
13485,2015-10-01,136812
13486,2015-10-01,136812
13487,2015-10-01,136812
13488,2015-10-01,136812
13489,2015-10-01,136812
13490,2015-10-01,136812
13491,2015-10-01,136812
13492,2015-10-01,136812
13493,2015-10-01,136812
13494,2015-10-01,136812
13495,2015-10-01,136812
13496,2015-10-01,136812
13497,2015-10-01,136812
13498,2015-10-01,136812
13499,2015-10-01,136812
13500,2015-10-01,136812
13501,2015-10-01,136812
13502,2015-10-01,136812
13503,2015-10-01,136812
13504,2015-10-01,136812
13505,2015-10-01,136812
13506,2015-10-01,136812
13507,2015-10-01,136812
13508,2015-10-01,136812
13509,2015-10-01,136812
13510,2015-10-01,136812
13511,2015-10-01,136812
13512,2015-10-01,136812
13513,2015-10-01,136812
13514,2015-10-01,136812
13515,2015-10-01,136812
13516,2015-10-01,136812
13517,2015-10-01,136812
13518,2015-10-01,136812
13519,2015-10-01,136812
13520,2015-10-01,136812
13521,2015-10-01,136812
13522,2015-10-01,136812
13523,2015-10-01,136812
13524,2015-10-01,136812
13525,2015-10-01,136812
13526,2015-10-01,136812
13527,2015-10-01,136812
13528,2015-10-01,136812
13529,2015-10-01,136812
13530,2015-10-01,136812
13531,2015-10-01,136812
13532,2015-10-01,136812
13533,2015-10-01,136812
13534,2015-10-01,136812
13535,2015-10-01,136812
13536,2015-10-01,136812
13537,2015-10-01,136812
13538,2015-10-01,136812
13539,2015-10-01,136812
13540,2015-10-01,136812
13541,2015-10-01,136812
13542,2015-10-01,136812
13543,2015-10-01,136812
13544,2015-10-01,136812
13545,2015-10-01,136812
13546,2015-10-01,136812
13547,2015-10-01,136812
13548,2015-10-01,136812
13549,2015-10-01,136812
13550,2015-10-01,136812
13551,2015-10-01,136812
13552,2015-10-01,136812
13553,2015-10-01,136812
13554,2015-10-01,136812
13555,2015-10-01,136812
13556,2015-10-01,136812
13557,2015-10-01,136812
13558,2015-10-01,136812
13559,2015-10-01,136812
13560,2015-10-01,136812
13561,2015-10-01,136812
13562,2015-10-01,136812
13563,2015-10-01,136812
13564,2015-10-01,136812
13565,2015-10-01,136812
13566,2015-10-01,136812
13567,2015-10-01,136812
13568,2015-10-01,136812
13569,2015-10-01,136812
13570,2015-10-01,136812
13571,2015-10-01,136812
13572,2015-10-01,136812
13573,2015-10-01,136812
13574,2015-10-01,136812
13575,2015-10-01,136812
13576,2015-10-01,136812
13577,2015-10-01,136812
13578,2015-10-01,136812
13579,2015-10-01,136812
13580,2015-10-01,136812
13581,2015-10-01,136812
13582,2015-10-01,136812
13583,2015-10-01,136812
13584,2015-10-01,136812
13585,2015-10-01,136812
13586,2015-10-01,136812
13587,2015-10-01,136812
13588,2015-10-01,136812
13589,2015-10-01,136812
13590,2015-10-01,136812
13591,2015-10-01,136812
13592,2015-10-01,136812
13593,2015-10-01,136812
13594,2015-10-01,136812
13595,2015-10-01,136812
13596,2015-10-01,136812
13597,2015-10-01,136812
13598,2015-10-01,136812
13599,2015-10-01,136812
13600,2015-10-01,136812
13601,2015-10-01,136812
13602,2015-10-01,136812
13603,2015-10-01,136812
13604,2015-10-01,136812
13605,2015-10-01,136812
13606,2015-10-01,136812
13607,2015-10-01,136812
13608,2015-10-01,136812
13609,2015-10-01,136812
13610,2015-10-01,136812
13611,2015-10-01,136812
13612,2015-10-01,136812
13613,2015-10-01,136812
13614,2015-10-01,136812
13615,2015-10-01,136812
13616,2015-10-01,136812
13617,2015-10-01,136812
13618,2015-10-01,136812
13619,2015-10-01,136812
13620,2015-10-01,136812
13621,2015-10-01,136812
13622,2015-10-01,136812
13623,2015-10-01,136812
13624,2015-10-01,136812
13625,2015-10-01,136812
13626,2015-10-01,136812
13627,2015-10-01,136812
13628,2015-10-01,136812
13629,2015-10-01,136812
13630,2015-10-01,136812
13631,2015-10-01,136812
13632,2015-10-01,136812
13633,2015-10-01,136812
13634,2015-10-01,136812
13635,2015-10-01,136812
13636,2015-10-01,136812
13637,2015-10-01,136812
13638,2015-10-01,136812
13639,2015-10-01,136812
13640,2015-10-01,136812
13641,2015-10-01,136812
13642,2015-10-01,136812
13643,2015-10-01,136812
13644,2015-10-01,136812
13645,2015-10-01,136812
13646,2015-10-01,136812
13647,2015-10-01,136812
13648,2015-10-01,136812
13649,2015-10-01,136812
13650,2015-10-01,136812
13651,2015-10-01,136812
13652,2015-10-01,136812
13653,2015-10-01,136812
13654,2015-10-01,136812
13655,2015-10-01,136812
13656,2015-10-01,136812
13657,2015-10-01,136812
13658,2015-10-01,136812
13659,2015-10-01,136812
13660,2015-10-01,136812
13661,2015-10-01,136812
13662,2015-10-01,136812
13663,2015-10-01,136812
13664,2015-10-01,136812
13665,2015-10-01,136812
13666,2015-10-01,136812
13667,2015-10-01,136812
13668,2015-10-01,136812
13669,2015-10-01,136812
13670,2015-10-01,136812
13671,2015-10-01,136812
13672,2015-10-01,136812
13673,2015-10-01,136812
13674,2015-10-01,136812
13675,2015-10-01,136812
13676,2015-10-01,136812
13677,2015-10-01,136812
13678,2015-10-01,136812
13679,2015-10-01,136812
13680,2015-10-01,136812
13681,2015-10-01,136812
13682,2015-10-01,136812
13683,2015-10-01,136812
13684,2015-10-01,136812
13685,2015-10-01,136812
13686,2015-10-01,136812
13687,2015-10-01,136812
13688,2015-10-01,136812
13689,2015-10-01,136812
13690,2015-10-01,136812
13691,2015-10-01,136812
13692,2015-10-01,136812
13693,2015-10-01,136812
13694,2015-10-01,136812
13695,2015-10-01,136812
13696,2015-10-01,136812
13697,2015-10-01,136812
13698,2015-10-01,136812
13699,2015-10-01,136812
13700,2015-10-01,136812
13701,2015-10-01,136812
13702,2015-10-01,136812
13703,2015-10-01,136812
13704,2015-10-01,136812
13705,2015-10-01,136812
13706,2015-10-01,136812
13707,2015-10-01,136812
13708,2015-10-01,136812
13709,2015-10-01,136812
13710,2015-10-01,136812
13711,2015-10-01,136812
13712,2015-10-01,136812
13713,2015-10-01,136812
13714,2015-10-01,136812
13715,2015-10-01,136812
13716,2015-10-01,136812
13717,2015-10-01,136812
13718,2015-10-01,136812
13719,2015-10-01,136812
13720,2015-10-01,136812
13721,2015-10-01,136812
13722,2015-10-01,136812
13723,2015-10-01,136812
13724,2015-10-01,136812
13725,2015-10-01,136812
13726,2015-10-01,136812
13727,2015-10-01,136812
13728,2015-10-01,136812
13729,2015-10-01,136812
13730,2015-10-01,136812
13731,2015-10-01,136812
13732,2015-10-01,136812
13733,2015-10-01,136812
13734,2015-10-01,136812
13735,2015-10-01,136812
13736,2015-10-01,136812
13737,2015-10-01,136812
13738,2015-10-01,136812
13739,2015-10-01,136812
13740,2015-10-01,136812
13741,2015-10-01,136812
13742,2015-10-01,136812
13743,2015-10-01,136812
13744,2015-10-01,136812
13745,2015-10-01,136812
13746,2015-10-01,136812
13747,2015-10-01,136812
13748,2015-10-01,136812
13749,2015-10-01,136812
13750,2015-10-01,136812
13751,2015-10-01,136812
13752,2015-10-01,136812
13753,2015-10-01,136812
13754,2015-10-01,136812
13755,2015-10-01,136812
13756,2015-10-01,136812
13757,2015-10-01,136812
13758,2015-10-01,136812
13759,2015-10-01,136812
13760,2015-10-01,136812
13761,2015-10-01,136812
13762,2015-10-01,136812
13763,2015-10-01,136812
13764,2015-10-01,136812
13765,2015-10-01,136812
13766,2015-10-01,136812
13767,2015-10-01,136812
13768,2015-10-01,136812
13769,2015-10-01,136812
13770,2015-10-01,136812
13771,2015-10-01,136812
13772,2015-10-01,136812
13773,2015-10-01,136812
13774,2015-10-01,136812
13775,2015-10-01,136812
13776,2015-10-01,136812
13777,2015-10-01,136812
13778,2015-10-01,136812
13779,2015-10-01,136812
13780,2015-10-01,136812
13781,2015-10-01,136812
13782,2015-10-01,136812
13783,2015-10-01,136812
13784,2015-10-01,136812
13785,2015-10-01,136812
13786,2015-10-01,136812
13787,2015-10-01,136812
13788,2015-10-01,136812
13789,2015-10-01,136812
13790,2015-10-01,136812
13791,2015-10-01,136812
13792,2015-10-01,136812
13793,2015-10-01,136812
13794,2015-10-01,136812
13795,2015-10-01,136812
13796,2015-10-01,136812
13797,2015-10-01,136812
13798,2015-10-01,136812
13799,2015-10-01,136812
13800,2015-10-01,136812
13801,2015-10-01,136812
13802,2015-10-01,136812
13803,2015-10-01,136812
13804,2015-10-01,136812
13805,2015-10-01,136812
13806,2015-10-01,136812
13807,2015-10-01,136812
13808,2015-10-01,136812
13809,2015-10-01,136812
13810,2015-10-01,136812
13811,2015-10-01,136812
13812,2015-10-01,136812
13813,2015-10-01,136812
13814,2015-10-01,136812
13815,2015-10-01,136812
13816,2015-10-01,136812
13817,2015-10-01,136812
13818,2015-10-01,136812
13819,2015-10-01,136812
13820,2015-10-01,136812
13821,2015-10-01,136812
13822,2015-10-01,136812
13823,2015-10-01,136812
13824,2015-10-01,136812
13825,2015-10-01,136812
13826,2015-10-01,136812
13827,2015-10-01,136812
13828,2015-10-01,136812
13829,2015-10-01,136812
13830,2015-10-01,136812
13831,2015-10-01,136812
13832,2015-10-01,136812
13833,2015-10-01,136812
13834,2015-10-01,136812
13835,2015-10-01,136812
13836,2015-10-01,136812
13837,2015-10-01,136812
13838,2015-10-01,136812
13839,2015-10-01,136812
13840,2015-10-01,136812
13841,2015-10-01,136812
13842,2015-10-01,136812
13843,2015-10-01,136812
13844,2015-10-01,136812
13845,2015-10-01,136812
13846,2015-10-01,136812
13847,2015-10-01,136812
13848,2015-10-01,136812
13849,2015-10-01,136812
13850,2015-10-01,136812
13851,2015-10-01,136812
13852,2015-10-01,136812
13853,2015-10-01,136812
13854,2015-10-01,136812
13855,2015-10-01,136812
13856,2015-10-01,136812
13857,2015-10-01,136812
13858,2015-10-01,136812
13859,2015-10-01,136812
13860,2015-10-01,136812
13861,2015-10-01,136812
13862,2015-10-01,136812
13863,2015-10-01,136812
13864,2015-10-01,136812
13865,2015-10-01,136812
13866,2015-10-01,136812
